Address,Asset,Start_Block,Status,End_Block
0xbc210cc8c2bb0400c80196b6d47d6b2875cab3bd,weth,18085370,repaid,18778860.0
0xbc210cc8c2bb0400c80196b6d47d6b2875cab3bd,wbtc,17769190,active,
0x71f12a5b0e60d2ff8a87fd34e7dcff3c10c914b0,wbtc,17775016,repaid,18351542.0
0x2c1786a4f20a68407846ab9088f45fd662deecce,wbtc,17777713,forced-liquidation,18363244.0
0xc9f7e533c0b6008f159b3f0fa8e9042212e095de,wbtc,17778176,repaid,18668159.0
0xc9f7e533c0b6008f159b3f0fa8e9042212e095de,wbtc,18668365,repaid,18735756.0
0xc9f7e533c0b6008f159b3f0fa8e9042212e095de,tbtc,18086041,repaid,18668304.0
0xc9f7e533c0b6008f159b3f0fa8e9042212e095de,tbtc,18668375,repaid,18893466.0
0x98afc361f1500305e98280a7d4f0a13ecadc8a01,wbtc,17778822,repaid,17815071.0
0x98afc361f1500305e98280a7d4f0a13ecadc8a01,wbtc,17839224,repaid,19011940.0
0x13cb880bf04ed9fdab58ed6efebed576c50f2def,wbtc,17792028,repaid,19746456.0
0x9f620ccbcb854f15575bcefffc41dac3173f2b48,wbtc,17795495,forced-liquidation,17937495.0
0x38233e79731254e428ff6eabaf39404172d4d3c3,wbtc,17797128,repaid,18642419.0
0x38233e79731254e428ff6eabaf39404172d4d3c3,wbtc,18906574,active,
0x168f996807a6f84a8d451ab8440515dd36e8c36b,wbtc,17797533,self-liquidation,18100883.0
0x168f996807a6f84a8d451ab8440515dd36e8c36b,wbtc,18691558,repaid,18919445.0
0xc3fd2bcb524af31963b3e3bb670f28ba14718244,wbtc,17798989,repaid,17820847.0
0xde0878b41633a919226fc020334e389b6d4affea,wbtc,17801315,active,
0x70c9265717cc1b3a52c5a2894c4f2b3fa2520f06,wbtc,17803108,active,
0xd76aa47f1ad6ce7f78ddcd4643a85c87b7e7c047,wbtc,17805009,repaid,18918830.0
0xd76aa47f1ad6ce7f78ddcd4643a85c87b7e7c047,wbtc,18998311,active,
0x228d258e46cbe2dac87925251dbac018b9061119,wbtc,17806402,repaid,17943904.0
0x48b09f873874766030294afe3950f77c2e915917,wbtc,17806861,active,
0xfce499417ea7e8049e574043ebeb60c961924ad9,wbtc,17807187,repaid,17812238.0
0xfce499417ea7e8049e574043ebeb60c961924ad9,wbtc,17954934,repaid,18426608.0
0x678975c596381a0c9e84e5ff8d2595961b9ddc72,wbtc,17808531,repaid,18828488.0
0x5f82c97e9b1755237692a946ae814998bc0e2124,wbtc,17809817,forced-liquidation,17942555.0
0x70a66281aa0b52272c447e859a20383487cb4235,wbtc,17812109,forced-liquidation,18020920.0
0xade9e51c9e23d64e538a7a38656b78ab6bcc349e,wbtc,17816674,repaid,18724153.0
0x71dc723651fa9212ceb2e41e572e190494b72199,wbtc,17820491,repaid,18272656.0
0x71dc723651fa9212ceb2e41e572e190494b72199,wbtc,19232279,repaid,19255000.0
0xace170728441ef0d0d205afb2f96774c93674c7e,wbtc,17821293,self-liquidation,18365886.0
0xace170728441ef0d0d205afb2f96774c93674c7e,wbtc,18534168,repaid,18580612.0
0xace170728441ef0d0d205afb2f96774c93674c7e,wbtc,18615894,repaid,18630069.0
0xace170728441ef0d0d205afb2f96774c93674c7e,wbtc,18856145,self-liquidation,18927905.0
0xace170728441ef0d0d205afb2f96774c93674c7e,wbtc,18928966,repaid,18984887.0
0xace170728441ef0d0d205afb2f96774c93674c7e,wbtc,19390795,self-liquidation,19450123.0
0xace170728441ef0d0d205afb2f96774c93674c7e,wbtc,19450220,active,
0x2eff1bdf88b411ad4f57167c8cc810ee6055ab03,wbtc,17836752,repaid,17940060.0
0x2eff1bdf88b411ad4f57167c8cc810ee6055ab03,wbtc,17940068,repaid,17940080.0
0x2eff1bdf88b411ad4f57167c8cc810ee6055ab03,wbtc,17940123,repaid,19581283.0
0x2eff1bdf88b411ad4f57167c8cc810ee6055ab03,ll_2,19435878,forced-liquidation,19444010.0
0xfc1293798360553182ae58bcecddd336e918de4e,wbtc,17844981,repaid,18417848.0
0xcd35307501ffa76afd70c839227295b35bf14fd3,wbtc,17853425,repaid,18026181.0
0xcd35307501ffa76afd70c839227295b35bf14fd3,wbtc,18031637,repaid,18068645.0
0xcd35307501ffa76afd70c839227295b35bf14fd3,weth,17854599,repaid,18490739.0
0x24f84bd39d4092f4c5e449ddf5f1d913210c5691,weth,17829131,active,
0x24f84bd39d4092f4c5e449ddf5f1d913210c5691,wbtc,17856764,repaid,18653339.0
0x84f8f8dcdcd68afc6659b54454b428721e95df2e,weth,17869086,active,
0x84f8f8dcdcd68afc6659b54454b428721e95df2e,wbtc,17869106,repaid,19213131.0
0x9c471a942a75c6677318c1be98fee5647b5173ac,wbtc,17869578,repaid,19233438.0
0x9c471a942a75c6677318c1be98fee5647b5173ac,weth,17869593,active,
0xd843e41db39c77788bffb75863eee604a30f0491,wbtc,17869623,repaid,19213095.0
0xd843e41db39c77788bffb75863eee604a30f0491,weth,17869647,active,
0xa3ccd5671e893d9c8d5c32f3b65d2ce5fcefc6d6,wbtc,17870215,repaid,18683532.0
0xf127519d8ddf9fb161daceb07c1bfff8b5179e42,wbtc,17879783,repaid,18135455.0
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,wbtc,17884659,repaid,18699925.0
0x14737fee079a5a7aa15a74c706bbfdc7f9924aa4,wbtc,17888185,forced-liquidation,18344168.0
0x99fd7e03a3a34ac249168ee3c5794f61c16ceda7,wbtc,17896938,repaid,19397587.0
0x1adb67a4c80a760579378624714dc01b89e69549,wbtc,17898608,repaid,18634818.0
0x1adb67a4c80a760579378624714dc01b89e69549,wbtc,18634831,repaid,18634852.0
0x1adb67a4c80a760579378624714dc01b89e69549,wbtc,18771337,repaid,18884916.0
0x1adb67a4c80a760579378624714dc01b89e69549,wbtc,19069023,active,
0x68feb25d10725ee055718305e89802478d1a661b,wbtc,17900634,repaid,18069751.0
0xd00dec1a0d7558fb8fe8f3c5d733f6d563f0c0e8,wbtc,17909910,repaid,18226901.0
0xd00dec1a0d7558fb8fe8f3c5d733f6d563f0c0e8,sfrxeth,18226946,active,
0xde68a83e33434dc7a0ce9410f63bff4a955d457a,wbtc,17912816,repaid,19447536.0
0x32d03db62e464c9168e41028ffa6e9a05d8c6451,wbtc,17915602,self-liquidation,18143661.0
0x32d03db62e464c9168e41028ffa6e9a05d8c6451,ll_3,19581769,forced-liquidation,19641442.0
0x32d03db62e464c9168e41028ffa6e9a05d8c6451,ll_3,19670961,active,
0x43954785980c50768373dc1dafd7ba3a2052036f,wbtc,17919304,repaid,17996515.0
0x43954785980c50768373dc1dafd7ba3a2052036f,sfrxeth,18007927,repaid,18076484.0
0xe0e63a4f08d755c822a793237ce357a790812ea0,wbtc,17919699,active,
0x9ff264b6242aac0e085d0c311e7cdd2820833997,wbtc,17919807,repaid,18540338.0
0xa79dcc39b4e7c647939112b68fb2f3df3e988647,wbtc,17919961,active,
0x6b5422143e8abdf03db19c6058de007d27465bd3,wbtc,17921216,repaid,17921465.0
0x6b5422143e8abdf03db19c6058de007d27465bd3,wbtc,17921925,active,
0x37e46caefef61d30e680cf754998b4a39e5d8325,wbtc,17924891,repaid,18945821.0
0x37e46caefef61d30e680cf754998b4a39e5d8325,wbtc,19073856,repaid,19114279.0
0xdc99c08c4a4083674f5b116db753593a4ebd7007,wbtc,17930633,forced-liquidation,17937493.0
0xd92fd6507f44b3a9e9f85451daef1dd75af4d8a9,wbtc,17933011,active,
0x8bfbb36bf3ccf465b6e042eb8a7e0dd245405f8b,wbtc,17934941,repaid,18056555.0
0x30fe3d378e031cd11a6fc3213491455c47d16a21,wbtc,17937896,repaid,18262546.0
0x30fe3d378e031cd11a6fc3213491455c47d16a21,wbtc,18287280,repaid,18628032.0
0x30fe3d378e031cd11a6fc3213491455c47d16a21,wbtc,18851212,self-liquidation,18927887.0
0x30fe3d378e031cd11a6fc3213491455c47d16a21,wbtc,18960374,repaid,18984859.0
0xf6528320a7a1332a1e4226d98964db5012b520ec,wbtc,17939181,repaid,18696909.0
0xf6528320a7a1332a1e4226d98964db5012b520ec,wbtc,19068817,repaid,19397610.0
0xf6528320a7a1332a1e4226d98964db5012b520ec,sfrxeth,18005237,repaid,18112517.0
0xf6528320a7a1332a1e4226d98964db5012b520ec,ll_1,19680376,active,
0xf6528320a7a1332a1e4226d98964db5012b520ec,ll_2,19680549,active,
0xa86bd8539cf64ab5414bbcf32627b7f03f01e1a0,wbtc,17939603,repaid,17979712.0
0x4863c5dce5f1d5bf2a0d9b9cd0f8f5f2bcd419c3,wbtc,17939830,active,
0x24d7b8e8a8764de80904412bd1089a1fdbe63686,wbtc,17939988,repaid,19440577.0
0x2d28979fed1b07911ec7d0c4d42e5d56d35a4d98,wbtc,17942402,active,
0x2d28979fed1b07911ec7d0c4d42e5d56d35a4d98,sfrxeth,18030919,repaid,18030954.0
0x2d28979fed1b07911ec7d0c4d42e5d56d35a4d98,sfrxeth,18030962,active,
0x798a59cb1ef7110e91640fc6a8056d029ba8a42e,wbtc,17946957,repaid,19780755.0
0x4486794fdcc2b3778be7fe2826be147878fb7b91,wbtc,17949512,active,
0xe1acc251656c2964678a8843808dfc2bdf56da20,wbtc,17950095,repaid,18417300.0
0xcc4274a80fad7de1eaee482f25542a5e781ad4e6,wbtc,17950638,active,
0x9428b02560e91608bd9780a916d5eb89eb9a4b6d,wbtc,17956069,repaid,18847556.0
0xba1003d6fae43f6cd458001c925cda619094edd5,wbtc,17956457,repaid,18069786.0
0xf6bed2bb9ab681b0b736f347351faca63231e84d,wbtc,17957760,active,
0x36928dca92ea4eda2292d0090e60532eb6a32475,wbtc,17960629,active,
0x36928dca92ea4eda2292d0090e60532eb6a32475,weth,17960694,active,
0x2a60a54d83d98c0e70dbb52b8a1aa989354650d1,wbtc,17960976,active,
0x8332c9c551e658fc172b55fb6093346f157b99b1,wbtc,17962187,repaid,18770131.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,17932385,forced-liquidation,17937796.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,17953693,repaid,18063062.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,18063075,repaid,18619226.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,18792039,repaid,18831504.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,18844886,repaid,18844900.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,18853668,repaid,18880932.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,19266626,repaid,19275077.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,19294593,repaid,19316371.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,weth,19935484,active,
0xa430e20ca08df47363d647bf46ce8ba67a607842,wbtc,17966662,repaid,18757860.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,wbtc,18757923,repaid,19404964.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,wbtc,19405000,repaid,19405061.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,wbtc,19405482,repaid,19405545.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,wbtc,19444948,repaid,19454563.0
0xa430e20ca08df47363d647bf46ce8ba67a607842,wbtc,19935468,active,
0xd67f04bd8862da14956ba75ad1d82ba868677003,wbtc,17967897,repaid,18003965.0
0xd67f04bd8862da14956ba75ad1d82ba868677003,wbtc,18332377,repaid,18389280.0
0xd67f04bd8862da14956ba75ad1d82ba868677003,wbtc,18897643,repaid,18914958.0
0xd67f04bd8862da14956ba75ad1d82ba868677003,wbtc,19368823,self-liquidation,19466574.0
0xd67f04bd8862da14956ba75ad1d82ba868677003,wbtc,19651590,active,
0xd67f04bd8862da14956ba75ad1d82ba868677003,weth,19366757,self-liquidation,19453366.0
0xd67f04bd8862da14956ba75ad1d82ba868677003,weth,19453458,self-liquidation,19579965.0
0xd67f04bd8862da14956ba75ad1d82ba868677003,weth,19603487,active,
0x5a0506790310d37b663601128066c9d16abc733d,wbtc,17968466,repaid,18676129.0
0x9ab4ae3e7184ea479beabafe0865a5511b3eb7ae,wbtc,17969539,repaid,18033398.0
0x9ab4ae3e7184ea479beabafe0865a5511b3eb7ae,wbtc,18255462,active,
0x3bc8837e56251a1ef90bfdb5848e49942a721771,wbtc,17969748,repaid,18858669.0
0x3bc8837e56251a1ef90bfdb5848e49942a721771,wbtc,19403555,self-liquidation,19574209.0
0x00edcd653d9c6f0296557273027e4b2320e044d4,wbtc,17974454,repaid,19636738.0
0xcae8cd94a1b3fb084938972a392f478903278cd8,wbtc,17976183,active,
0x09d413d3532bb831fcc081f782900f6e92b0ffcc,wbtc,17976183,active,
0x71e47a4429d35827e0312aa13162197c23287546,wbtc,17978802,active,
0xee700ba58d6dc54337b433bbb29e5f691a130745,wbtc,17979994,repaid,19041798.0
0xc89793a8f2a915cda3af805590c8b8a1b476e515,wbtc,17983867,repaid,18439292.0
0x9271c43a7b9d8fd636c1468659b8139d96867f0b,wbtc,17985019,repaid,18069865.0
0xa7d8e1f1eed88131c6663eb896d095e52fbce037,wbtc,17993567,repaid,18433851.0
0xcbb90e432be81d9fdd6384412118b7dba57f29ba,wbtc,17994760,repaid,18662704.0
0x0b32aa5c1e71715206fe29b7badb21ad95f272c0,wbtc,17997925,repaid,18722793.0
0x93208ff8d7abba4d871626a5a31643e08d52a18a,wbtc,18000377,repaid,18663343.0
0x93208ff8d7abba4d871626a5a31643e08d52a18a,tbtc,18008895,repaid,18663333.0
0xeda73c9fa6a90cea2bcc5529e9e12c012e13655b,wbtc,18001816,repaid,19810765.0
0x68c6cf7a28d3d1152d1a7e0ebad23dea3bc3d70c,wbtc,18004341,repaid,19543488.0
0xe056f9184590f28795db4eb61484d70301a1a5c9,wbtc,18005167,active,
0xe056f9184590f28795db4eb61484d70301a1a5c9,sfrxeth,18282805,repaid,18282912.0
0xe056f9184590f28795db4eb61484d70301a1a5c9,sfrxeth,18425663,repaid,18487553.0
0xe056f9184590f28795db4eb61484d70301a1a5c9,sfrxeth,19221570,repaid,19397167.0
0x6760ff558c1db2231eb2cf1d16de05b01231193e,wbtc,18015176,repaid,18018366.0
0x0c4b65beadb705b927ab68a1b00055f74579f997,wbtc,18019717,repaid,18126790.0
0x0c4b65beadb705b927ab68a1b00055f74579f997,wbtc,19222143,active,
0x65edd16449bf20be60faa73908d010efb63f38fe,weth,17893756,forced-liquidation,19477123.0
0x65edd16449bf20be60faa73908d010efb63f38fe,wbtc,18020303,active,
0x4616da5d90d1a94b8763292be974738eda7c6f83,weth,17617281,repaid,18638148.0
0x4616da5d90d1a94b8763292be974738eda7c6f83,wbtc,18029557,repaid,18073644.0
0x2035593de597f8efa3d2ce7a214c93274b4c9fda,wbtc,18031082,repaid,18485198.0
0x5c5df8a7954148aa73cd36c5b55f7e039a27cb5a,wbtc,18033026,active,
0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,wbtc,18037238,repaid,19352065.0
0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,wbtc,19373720,active,
0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,weth,18365643,repaid,19352024.0
0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,weth,19373754,active,
0x154001a2f9f816389b2f6d9e07563ce0359d813d,wbtc,18040150,repaid,19544680.0
0x154001a2f9f816389b2f6d9e07563ce0359d813d,weth,18092307,repaid,19417004.0
0xe43ec530a4b5d15135239f228183b107d5cb4bdb,wbtc,18041613,repaid,18490625.0
0x9f551d9eca6e3faade610357adeb8d5822ee0fbe,wbtc,18047320,active,
0x83ff6ba39c3422c682022ded36872eb5b01e67c4,wbtc,18048043,repaid,19026040.0
0x8f29937de3173f380a6ed255bea8c678301715ef,wbtc,18049433,active,
0x781f0c048e716c5890946c6858456dad281197f0,wbtc,18056351,repaid,18721046.0
0x749e70258d1045c437d8b0e99f94fcc2095f4c20,sfrxeth,18056996,active,
0x749e70258d1045c437d8b0e99f94fcc2095f4c20,wbtc,18057092,active,
0xe528e9029e1be824721a70a4c84899126521f357,wbtc,18061260,repaid,18763805.0
0x63064871216a81c4d2d77170fbf1c60628efd281,wbtc,18077101,active,
0x487d3bd6f0cc7c26488ad7430fe7271b27000559,wbtc,18079427,repaid,18506077.0
0x487d3bd6f0cc7c26488ad7430fe7271b27000559,wbtc,18506082,repaid,18664846.0
0xd031eaf4970d9cc8609d08cdc621bd448d3850fa,wbtc,18080683,repaid,18417619.0
0x9aef4330d2ff7ab2884c1081bf136675da92f18d,tbtc,18114010,repaid,18664901.0
0x9aef4330d2ff7ab2884c1081bf136675da92f18d,wbtc,18114016,repaid,18664953.0
0xd76f1c2764a5f22548713cde767b5b752170d6d7,wbtc,18124340,repaid,18669501.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,wbtc,18127754,repaid,18171598.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,wbtc,18173902,repaid,18232256.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,wbtc,18314668,repaid,18482162.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,wbtc,18515195,repaid,18535373.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,wbtc,18580111,repaid,18586531.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,wbtc,19477015,repaid,19478003.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,wbtc,19541537,repaid,19562323.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,sfrxeth,18535409,repaid,18547107.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,sfrxeth,18550482,repaid,18559844.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,sfrxeth,18589412,repaid,18753333.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,sfrxeth,18758453,repaid,18771071.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,sfrxeth,19031406,repaid,19366394.0
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,sfrxeth,19733492,repaid,19913538.0
0x794783dcfcac8c1944727057a3208d8f8bb91506,wbtc,18129261,repaid,18638781.0
0x0cd48303fc2020e9f6087151d5ffda920ac6f173,wbtc,18129776,repaid,18269265.0
0x0cd48303fc2020e9f6087151d5ffda920ac6f173,wbtc,18429916,repaid,18727589.0
0x6fffe084f6413fa400bdb93b951e71e190d5d18a,wbtc,18138987,repaid,18382913.0
0x42d2629c43a504541078f91c892b7def6750b106,wbtc,18162491,repaid,18723622.0
0x0424e057c2d0bc7e58c75975aaf38bf1e598cd49,wbtc,18169592,repaid,18333184.0
0x940e4943368e75b75686d1fe212406d7e673f54c,wbtc,18170469,repaid,18516524.0
0x0a02aa6db3d88e73433c789ddcf375c3434ccc6d,wbtc,18178107,repaid,18268887.0
0x0a02aa6db3d88e73433c789ddcf375c3434ccc6d,tbtc,18182734,repaid,18663925.0
0xaddbcb9d0d03c373eb75fe0c7a774a2596906df7,wbtc,18186046,repaid,18682811.0
0x224e7709db90320c92c1a09bd5d7c42733de00e2,weth,18182179,repaid,18777498.0
0x224e7709db90320c92c1a09bd5d7c42733de00e2,wbtc,18191982,repaid,19588834.0
0x7e5fefc8df089ab6feda974355b72e7dffe4903d,wbtc,18192724,repaid,18915220.0
0x7e5fefc8df089ab6feda974355b72e7dffe4903d,wbtc,19912186,active,
0x7e5fefc8df089ab6feda974355b72e7dffe4903d,weth,19917967,active,
0x3523481702186c04740e50396d0e1c807ce36c57,wbtc,18194494,repaid,18675435.0
0xe828c6d3b17a012758f5710bbfb49ed7eabf3a84,wbtc,18204413,repaid,19050418.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,18209637,repaid,18270991.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,18300063,repaid,18304372.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,18324417,repaid,18372180.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,18383339,repaid,18416071.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,18481036,repaid,18584897.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,18587535,repaid,18660239.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19361232,repaid,19389669.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19391515,repaid,19391907.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19512199,repaid,19514795.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19517072,repaid,19517354.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19522275,repaid,19526194.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19526292,repaid,19534363.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19551714,repaid,19565486.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19570252,repaid,19570856.0
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,wbtc,19657918,repaid,19657979.0
0x50e3449024632221562c6bd11e1d5d4a6cc06a3f,wbtc,18213476,repaid,18335207.0
0xa976ea51b9ba3232706af125a92e32788dc08ddc,wbtc,18223722,repaid,19829056.0
0x60ce818729a4b2d574fa5d71a859ad2badf179d7,wbtc,18230183,repaid,19387947.0
0x60ce818729a4b2d574fa5d71a859ad2badf179d7,wbtc,19387966,repaid,19515481.0
0x60ce818729a4b2d574fa5d71a859ad2badf179d7,wbtc,19778971,active,
0x3a826cd130d34f966e12c57fe5d2e1b823b1ba91,wbtc,18243272,repaid,18318891.0
0x25fdc6198e9639f7495707e59ab0b795717a111b,wbtc,18254923,active,
0x25fdc6198e9639f7495707e59ab0b795717a111b,weth,18507448,repaid,18654070.0
0x3f3429d28438cc14133966820b8a9ea61cf1d4f0,wbtc,18268429,repaid,19162374.0
0x5680b3fcbb64fb161adbd347bc92e8ddeda97008,tbtc,18005329,repaid,18728286.0
0x5680b3fcbb64fb161adbd347bc92e8ddeda97008,wbtc,18271458,repaid,18728343.0
0xf7b7bac7d6ff1191e2120c9f53413030f2be45d7,wbtc,18280017,repaid,18326548.0
0x52f0831ab0814435007fda2e8180fbc864ab8b87,wbtc,18280824,repaid,18680978.0
0x52f0831ab0814435007fda2e8180fbc864ab8b87,sfrxeth,18281000,repaid,18680984.0
0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,wbtc,18281896,repaid,18532405.0
0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,wbtc,18533189,repaid,18654154.0
0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,weth,18768315,repaid,18839346.0
0xf4abedb4606fe978dad7ba65c6850a9455787e0f,wbtc,18291490,repaid,18464594.0
0x25981ee81a44aa28528f1a290a12dd5f3406c9b0,wbtc,18295370,repaid,19046113.0
0x7572a6d1f0258e99780ec7912a148873c3288793,wbtc,18315300,repaid,19604824.0
0x7572a6d1f0258e99780ec7912a148873c3288793,weth,18315338,repaid,18714626.0
0x443d1dd11d92b00f4e4489d036ec60443470ebe3,wbtc,18321281,repaid,18684898.0
0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,wbtc,18347639,active,
0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,sfrxeth,18347720,repaid,18947701.0
0x5d1124fb77c539ec92e3ef853053bbce1e98271b,wbtc,18355772,repaid,19396283.0
0xee599a5143a4f74cd81524b381c65aceb230c675,wbtc,18365127,repaid,18566551.0
0xee599a5143a4f74cd81524b381c65aceb230c675,weth,18587120,active,
0x1cabc2a3e7fd58b16502bf7c60c5a5e41b9db638,tbtc,18368186,repaid,19587056.0
0x1cabc2a3e7fd58b16502bf7c60c5a5e41b9db638,wbtc,18368237,repaid,19587192.0
0x1cabc2a3e7fd58b16502bf7c60c5a5e41b9db638,ll_2,19587170,active,
0x251a3cfaa3d92a3c703dae46bb50ce4e61759992,wbtc,18369222,repaid,19214206.0
0xa58627a29bb59743ce1d781b1072c59bb1dda86d,wbtc,18385462,repaid,19417106.0
0xa58627a29bb59743ce1d781b1072c59bb1dda86d,ll_7,19582442,active,
0xca686974913389d42f3c5f61010503daccdb487a,weth,17881102,repaid,18334170.0
0xca686974913389d42f3c5f61010503daccdb487a,weth,18387080,repaid,18723509.0
0xca686974913389d42f3c5f61010503daccdb487a,weth,19005874,repaid,19390266.0
0xca686974913389d42f3c5f61010503daccdb487a,weth,19711255,active,
0xca686974913389d42f3c5f61010503daccdb487a,wbtc,18387528,repaid,18726955.0
0xca686974913389d42f3c5f61010503daccdb487a,wbtc,18856566,repaid,19411774.0
0xca686974913389d42f3c5f61010503daccdb487a,ll_1,19731550,active,
0xca686974913389d42f3c5f61010503daccdb487a,ll_0,19781250,repaid,19989472.0
0x691504bc36ea3dfa06d05a60a7642379e0ef3f5f,wbtc,18390003,repaid,18411505.0
0x691504bc36ea3dfa06d05a60a7642379e0ef3f5f,tbtc,18427386,repaid,18828862.0
0x123ce06c27b0ae1303bc6cbe52f5f95a4f8a5005,wbtc,18394073,repaid,18412457.0
0x9f4d78366f3d67abc8a69b44823e4ecb8703ebd3,sfrxeth,18069356,repaid,18897132.0
0x9f4d78366f3d67abc8a69b44823e4ecb8703ebd3,wbtc,18404200,repaid,19074920.0
0x042796806943301623f76c2f5f1ed311372e12df,wbtc,18404276,repaid,18427970.0
0x042796806943301623f76c2f5f1ed311372e12df,wbtc,18427993,repaid,18522808.0
0xfa6c8ec6841fba19a95876a748123722674ec62e,wbtc,18405310,active,
0xfa6c8ec6841fba19a95876a748123722674ec62e,weth,18555103,repaid,18654913.0
0xfa6c8ec6841fba19a95876a748123722674ec62e,weth,18654994,active,
0x783c491c1cdf18a4131f62d61dcc145829451cd5,wbtc,18412975,repaid,18512962.0
0x783c491c1cdf18a4131f62d61dcc145829451cd5,wbtc,18513063,repaid,18653844.0
0x597568694fe6ee1b701ec8578bd57102c9a29abd,weth,18242236,repaid,19405972.0
0x597568694fe6ee1b701ec8578bd57102c9a29abd,wbtc,18420011,repaid,18977251.0
0x0723d42819b83cbaa6111f2ad2fe5580c7e192bc,wbtc,18422571,forced-liquidation,19109469.0
0x0723d42819b83cbaa6111f2ad2fe5580c7e192bc,wbtc,19264140,forced-liquidation,19687025.0
0x0723d42819b83cbaa6111f2ad2fe5580c7e192bc,weth,19264289,active,
0x771bd62a277c7b2b0618a0a888b9b04b8ab06187,wbtc,18424014,repaid,19039669.0
0xe0a2bbce060ec449f8ac00bfc5df4cb0f1167786,wbtc,18425540,repaid,18761030.0
0xe0a2bbce060ec449f8ac00bfc5df4cb0f1167786,wbtc,18918372,repaid,19027399.0
0x630e51d9286850f96468970ebb03a26ba6dc4642,wbtc,18427171,repaid,18484556.0
0x630e51d9286850f96468970ebb03a26ba6dc4642,wbtc,18505983,repaid,18920337.0
0x630e51d9286850f96468970ebb03a26ba6dc4642,wbtc,18926929,repaid,18964396.0
0xc3da640b7c5f7dbf3bf7f1c98d050abfff07989b,wbtc,18427734,repaid,18965278.0
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,wbtc,18428261,repaid,18534027.0
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,wbtc,19362573,repaid,19370256.0
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,wbtc,19372263,repaid,19391419.0
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,wbtc,19391852,repaid,19409097.0
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,wbtc,19411270,repaid,19442505.0
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,wbtc,19456869,repaid,19471972.0
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,wbtc,19498938,active,
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,weth,18741313,repaid,19312999.0
